Row,Name,Size,Edges,MAX,MAX_COUNT,C,LB,Sol\_size,Timeout,Duration
1,btree-7,127,126,3,62,6,12,18,3000,3000071
2,btree-7,127,126,3,62,7,8,8,3000,356488
3,btree-7,127,126,3,62,8,8,8,3000,357696
4,btree-7,127,126,3,62,9,8,8,3000,133644
5,btree-7,127,126,3,62,10,8,8,3000,118781
