Row,Name,Size,Edges,MAX,MAX_COUNT,C,LB,Sol\_size,Timeout,Duration
1,btree-8,255,254,3,126,9,7,17,3000,3000170
2,btree-8,255,254,3,126,10,7,17,3000,3000153
3,btree-8,255,254,3,126,11,6,17,3000,3000118
4,btree-8,255,254,3,126,12,8,17,3000,3000113
5,btree-8,255,254,3,126,13,8,17,3000,3000222
6,btree-8,255,254,3,126,14,8,17,3000,3000124
7,btree-8,255,254,3,126,15,8,8,3000,694640
